baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3277501	6494.76964003319	-0.655766878786215	0.208126696588361	-3.15080616535806	0.0016282050730207	0.0364015010818504
C3277893	76.1440013066298	-0.940047919950595	0.241349779340846	-3.89496075993098	9.82146282958256e-05	0.00589868921421675
C3278271	3356.06825860008	-0.669628883170737	0.20917005178837	-3.20136117692527	0.00136779966081682	0.03301604194067
C3278499	951.292182716653	-0.680627439175314	0.169206031657326	-4.02247740526007	5.75891802696832e-05	0.00426593292812503
C3278767	3898.87228652239	-0.63731177192294	0.201186064907321	-3.16777293803389	0.00153611443436839	0.0349586580915677
C3279151	5275.15895917767	-0.500532081456245	0.151397427543367	-3.30608049012504	0.00094610905492845	0.0263818871085818
C3279229	964.902392408184	-1.25289818842309	0.163106371902361	-7.68147910967637	1.57262128050504e-14	5.32070199904206e-11
C3279581	426.097629627993	-1.25633168254163	0.256342976615232	-4.90097953581683	9.53599903586625e-07	0.000238483134163723
C3279611	2009.33387131669	-0.571600254407597	0.138945033866056	-4.11385882966228	3.89099442265261e-05	0.00330241157987045
C3280089	56.0857408226924	-0.97297209935145	0.275843306832644	-3.52726375899255	0.000419878266252523	0.0159120691928412
C3280277	473.102969693807	-0.821740951182378	0.265938300963519	-3.08996841825767	0.00200177779348128	0.0418066761395781
C3280367	9356.16596135391	-0.557569770951018	0.162146241751338	-3.43868451669751	0.000584548022524195	0.0193262619824775
C3280951	24906.3518946287	-0.637700531119445	0.165183708675017	-3.86055341797694	0.000113130504328234	0.00648742722560215
C3281183	1016.95614862052	0.584873788145937	0.166348076615216	3.51596363508802	0.000438160993789972	0.0164108268891816
C3281727	489.823193606297	2.99460300018651	0.697759690117903	4.29173975309536	1.77278651246813e-05	0.00176409638250505
C3282071	113.46765885851	1.22770519718723	0.274870870917433	4.4664798168301	7.95171602149567e-06	0.00100887397022726
C3282085	4173.85405047764	-0.766853458852329	0.137054744070005	-5.59523469293873	2.2032352518314e-08	1.31546104741698e-05
C3282169	1200.31641909812	-0.692279872473958	0.195638554506972	-3.53856566880987	0.000402307200355545	0.0155326635188189
C3282267	83.5140022010204	1.37404069045795	0.365968226558863	3.75453547806	0.000173663246809071	0.00875125540367395
C3282283	320.995029500963	-0.769458539695894	0.247984316212538	-3.10285162968299	0.00191665704479953	0.0404993287313319
C3282645	79.9880119135363	1.44711371517103	0.436364172389495	3.31629819021749	0.000912184422666198	0.0256472905541881
C3282723	18.5243656014853	-2.13418076869073	0.550540357154548	-3.87652011511233	0.000105961053679743	0.00625293427238017
C3282793	544.27324290079	-0.98145082245381	0.161231267912058	-6.08722386894044	1.14885279301854e-09	1.06007780446711e-06
C3282929	2421.11695786616	-0.782608944918078	0.199325511088224	-3.92628590613114	8.62676073629732e-05	0.00552193629663044
C3283161	6443.34128434013	-0.418541296371425	0.133284129565156	-3.14021855217819	0.00168821837388227	0.0370095388658855
C3283675	279.105602248293	1.29815219182889	0.381023141290734	3.40701666421451	0.000656771170197708	0.0207704750224818
C3283793	53.9700003062305	1.15918986393776	0.286064692853551	4.05219481081224	5.07393879941856e-05	0.00402347490735144
C3283841	351.191876634425	-0.978355093257734	0.269658515233181	-3.6281260853629	0.000285485839472125	0.0122265032516543
C3283923	348.544200916329	-1.04140305440918	0.230859333325091	-4.51098528012597	6.45271990263603e-06	0.000861777723838891
C3284253	1487.93689289644	-0.884477703175297	0.266806301850115	-3.31505551796214	0.000916249253693616	0.0256904141574315
C3284259	53.2735716646605	-1.15290183115665	0.305122399192077	-3.77848966253993	0.000157782400895167	0.00829788274137798
C3284351	237.152088494093	-1.00476058004212	0.200398579891659	-5.01381087922537	5.33624381995926e-07	0.000150452429923851
C3284363	162.217602225118	0.96774691496725	0.227549543622913	4.25290642011115	2.11013772384036e-05	0.00198313869416479
C3284613	6720.40315756298	-0.567020389030796	0.184730739450949	-3.06944253412333	0.00214458659495424	0.043709947668244
C3284909	246.536627973633	2.75781541366057	0.385848441783431	7.14740585944487	8.84331259548756e-13	1.79519245688398e-09
C3284933	271.668954240522	-0.618330341560652	0.193301930197501	-3.19877996525378	0.00138010458583728	0.0330754576428734
C3284987	552.494488612926	0.843884436659769	0.207753518086523	4.06195016302116	4.86644677325179e-05	0.00392019323400839
C3285037	70.6755437517451	-1.03454160448649	0.335476508924528	-3.08379745515722	0.00204376685928287	0.0422489483130777
C3285105	1117.50148800321	0.453211861847061	0.147775633440858	3.0668916877182	0.00216297217611465	0.0438206937875522
C3285147	44.4182301751439	1.08799565280564	0.31295520071705	3.47652203993671	0.000507962476241477	0.0177786866684517
C3285357	362.56042135846	0.480485584866086	0.152348927896017	3.15384946583958	0.00161132177825071	0.0361834425868245
C3285365	4492.68452812823	-0.473736206823026	0.15716044669322	-3.01434754603215	0.00257532605611376	0.048858989662719
C3285593	4331.83429975148	-0.599562511129567	0.145321308606339	-4.12577148444021	3.69494018283761e-05	0.00317827481828828
C3285837	316.456363136083	0.572748740991404	0.165051999507702	3.47011089050562	0.000520243531031719	0.0180220881910305
C3285879	3032.2491073577	-1.3056735928444	0.168312825978966	-7.75742184382057	8.667325791167e-15	4.39866783901725e-11
C3285989	1291.20605166998	-1.00113969187592	0.282257485529824	-3.54690218399945	0.000389789285285261	0.0152784942404732
C3286249	3368.12357381945	-0.704876089216317	0.155154362169032	-4.54306330393982	5.54425928940193e-06	0.000781586552603189
C3286389	534.82041321406	-0.87395873624571	0.283900267778636	-3.07840053510325	0.00208114990039249	0.0428472038316101
C3286447	160.787399429315	-1.11072947747284	0.339223984007424	-3.27432472300818	0.00105914823312151	0.0283650516258134
C3286611	186.658079063558	1.10179224847252	0.337172100239416	3.26774441802917	0.00108408214847542	0.0288048005419517
